?triplestore	?eq	?qps	?resSize
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql61>	2463.4878257716305e0	"19"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql148>	3541.6588209085844e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql194>	3171.786829282063e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql116>	3194.5323236623476e0	"7"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql162>	3097.4936114194265e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql130>	3224.2979655432164e0	"5"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql28>	22.26342127698652e0	"1092"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql74>	2388.5392155941677e0	"16"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql42>	423.5412828794393e0	"84"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql1>	0.3901273869403552e0	"304592"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql10>	8.148652163008162e0	"11499"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql129>	3224.489611661819e0	"5"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql175>	3717.5002190227206e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql143>	3224.0917894633667e0	"3"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql111>	3386.3970462490415e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql87>	349.4915143110834e0	"14"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql55>	48.228528141216756e0	"26"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql23>	84.01791103909682e0	"3174"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql188>	1190.5028823066864e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql156>	2891.0527026379796e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql124>	2876.1385194329173e0	"6"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql170>	3374.186104134357e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql68>	2162.623521846823e0	"17"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql36>	5.772944097842461e0	"185"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql82>	2863.7737206377274e0	"15"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql50>	648.4118696634217e0	"33"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql169>	3659.321108110739e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql137>	3324.6043997814622e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql183>	3845.1255215592346e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql105>	3055.500103887004e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql151>	2140.234438426739e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql49>	518.0897333835973e0	"33"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql95>	2501.3561519270365e0	"10"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql8>	9.449627922695973e0	"11626"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql17>	50.72667140408687e0	"5073"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql63>	1769.1833732618366e0	"18"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql31>	55.55539578235249e0	"542"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql196>	2007.4697951075955e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql118>	3232.1853257493335e0	"7"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql164>	3364.091219351868e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql132>	3198.236279299842e0	"5"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql100>	1567.4851743333502e0	"9"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql76>	2804.0011601087467e0	"16"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql44>	1367.8805238435255e0	"59"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql90>	2857.6645850485265e0	"13"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql3>	3.0767833149088077e0	"38533"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql12>	10.364930329265253e0	"11497"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql201>	2995.1027075628635e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql177>	3434.849548437504e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql145>	2165.2346887052913e0	"3"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql191>	3483.9656866542155e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql113>	3375.324621845506e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql89>	2461.6388459082186e0	"13"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql57>	1473.4763934838156e0	"23"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql25>	83.62987744498638e0	"3174"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql71>	2719.006946156412e0	"17"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql60>	2284.746771614733e0	"19"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql38>	292.5108049103672e0	"113"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql52>	27.55513529524586e0	"31"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql153>	2759.7814473876174e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql139>	3057.0213973155683e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql198>	2902.041024799682e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql126>	2950.2748869454654e0	"6"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql14>	25.003267072728118e0	"11114"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql65>	37.64962719546224e0	"18"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql180>	3661.699489937467e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql172>	3470.8844854934378e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql107>	3082.48894542402e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql102>	1187.629038369246e0	"9"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql78>	2544.5937941937623e0	"15"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql115>	3303.745720823355e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql20>	45.924696613646965e0	"3646"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql19>	32.040795981932945e0	"4978"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql121>	3143.902385603609e0	"7"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql185>	3902.7771381559696e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql46>	1542.0356608082845e0	"55"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql97>	2799.2433085488337e0	"9"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql92>	1604.976797652925e0	"11"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql193>	479.90398848844694e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql166>	3520.85608442074e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql179>	3832.7661904028814e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql84>	2572.201922309384e0	"14"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql33>	50.84607271798545e0	"411"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql158>	3073.079678605035e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql5>	9.061569932449835e0	"28331"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql59>	2212.920742620794e0	"20"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql140>	2734.481815695925e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql161>	2989.6951188642984e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql147>	3461.6777274962674e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"oxigraph/oxigraph:v0.3.0-beta.1"	<http://iguana-benchmark.eu/resource/1653341232/1/1/sparql134>	3265.833632338546e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql55>	76.0538529524561e0	"26"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql23>	226.04538985400387e0	"3174"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql201>	2022.7809637701723e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql177>	2277.983720161546e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql145>	1421.615733571015e0	"3"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql191>	2528.5790540434045e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql113>	2028.0588704928925e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql9>	40.32657205435418e0	"11626"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql68>	1811.4947675879391e0	"17"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql36>	854.151180431237e0	"185"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql82>	2014.3076270751149e0	"15"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql50>	843.0670340303164e0	"33"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql158>	1961.2278332224148e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql126>	1882.2751109460014e0	"6"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql172>	2425.133501578317e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql140>	1891.434556648055e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql4>	10.493369921615578e0	"37797"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql49>	868.6235036259094e0	"33"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql95>	1751.2919134504536e0	"10"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql17>	143.45627912628697e0	"5073"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql63>	1470.7609776128609e0	"18"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql31>	112.1224770326356e0	"542"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql139>	1544.3527293397262e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql185>	2590.06520057465e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql107>	1967.163838912363e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql153>	1890.0763118310897e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql121>	1905.1580566752766e0	"7"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql76>	2040.9389217052974e0	"16"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql44>	1409.60598552532e0	"59"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql90>	1649.56435005515e0	"13"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql12>	27.9188594003123e0	"11497"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql198>	1819.0925771988025e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql166>	2265.183354134009e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql134>	2239.985640198722e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql180>	2094.90389488722e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql102>	1223.6509706917238e0	"9"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql89>	1941.5272817265454e0	"13"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql57>	1357.0008760797655e0	"23"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql25>	221.5978988678157e0	"3174"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql71>	1819.244698114535e0	"17"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql179>	1972.2427865055724e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql147>	2240.3981575861717e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql193>	1784.0394125229577e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0"	<http://iguana-benchmark.eu/resource/1653342576/1/1/sparql115>	1705.0934095638918e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
